"mni_no","case_no","booking_no","arresting_agency","booking_date","release_date","bail_type","bail_amt"
"000045359","15CR01354",15006935,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2015-06-16 00:00:00,SUR,5000.00
"000694910","15DV00754",15006943,LENEXA P.D.,2015-06-16 00:00:00,2015-06-17 00:00:00,CA,2500.00
"000627169","15DV00752",15006946,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2015-06-16 00:00:00,SUR,5000.00
"000531295","15CR01429",15006948,OLATHE P.D.,2015-06-16 00:00:00,2015-06-25 00:00:00,PR,3500.00
"000643795","15CR00051",15006949,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2015-06-16 00:00:00,SUR,1500.00
"000651298","14CR02723",15006952,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2015-09-10 00:00:00,,
"000670159","14CR02197",15006953,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2015-09-08 00:00:00,,
"000693216","15CR01170",15006957,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2015-06-16 00:00:00,GPS,250.00
"000688156","15CR00114",15006963,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-16 00:00:00,2016-04-05 00:00:00,,
"000694926","15CR01430",15006964,OVERLAND PARK P.D.,2015-06-16 00:00:00,2015-06-17 00:00:00,ORCD,1500.00
"000430574","15DV00753",15006965,OLATHE P.D.,2015-06-16 00:00:00,2015-06-18 00:00:00,CA,3000.00
"000309268","15DV00755",15006967,OLATHE P.D.,2015-06-16 00:00:00,2015-06-21 00:00:00,SUR,10000.00
"000694928","15CR01428",15006970,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-17 00:00:00,2015-06-17 00:00:00,PR,1500.00
"000694971","15DV00757",15006977,WESTWOOD P.D.,2015-06-17 00:00:00,2015-06-18 00:00:00,PR,1000.00
"000656440","15DV00759",15006990,OVERLAND PARK P.D.,2015-06-17 00:00:00,2015-06-18 00:00:00,SUR,2500.00
"000351730","15CR01325",15006991,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-17 00:00:00,2015-12-08 00:00:00,,
"000695009","15DV00761",15006994,OLATHE P.D.,2015-06-17 00:00:00,2015-06-18 00:00:00,SUR,2500.00
"000668124","15DV00760",15006997,LENEXA P.D.,2015-06-17 00:00:00,2015-06-26 00:00:00,SUR,3500.00
"000381225","15DV00758",15006999,OLATHE P.D.,2015-06-17 00:00:00,2015-06-18 00:00:00,PR,1000.00
"000695012","15CR01438",15007005,LEAWOOD P.D.,2015-06-17 00:00:00,2015-10-20 00:00:00,,
"000476278","15CR01439",15007009,OLATHE P.D.,2015-06-18 00:00:00,2015-07-08 00:00:00,SUR,25000.00
"000134433","15DV00756",15007011,LENEXA P.D.,2015-06-18 00:00:00,2015-06-18 00:00:00,SUR,1500.00
"000326820","15CR01436",15007012,KANSAS HIGHWAY PATROL,2015-06-18 00:00:00,2015-07-28 00:00:00,,
"000636130","15CR01435",15007013,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-18 00:00:00,2015-06-18 00:00:00,PR,1000.00
"000483136","15CR01437",15007016,MISSION P.D.,2015-06-18 00:00:00,2015-06-18 00:00:00,SUR,5000.00
"000381170","15CR01388",15007019,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-18 00:00:00,2015-06-18 00:00:00,CA,2500.00
"000296661","15DV00724",15007024,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-18 00:00:00,2015-06-18 00:00:00,CA,1000.00
"000522506","11CR01396",15007035,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-18 00:00:00,2015-11-13 00:00:00,,
"000687144","15CR01328",15007043,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-18 00:00:00,2015-06-24 00:00:00,SUR,25000.00
"000467698","15DV00762",15007045,OVERLAND PARK P.D.,2015-06-18 00:00:00,2015-07-15 00:00:00,PR,2500.00
"000695059","15DV00763",15007054,OVERLAND PARK P.D.,2015-06-19 00:00:00,2015-06-19 00:00:00,GPS,1000.00
"000695081","15CR01443",15007062,KANSAS HIGHWAY PATROL,2015-06-19 00:00:00,2015-06-20 00:00:00,SUR,2500.00
"000067870","14DV01345",15007064,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-06-19 00:00:00,PR,1500.00
"000695105","15DV00764",15007070,OVERLAND PARK P.D.,2015-06-19 00:00:00,2015-06-20 00:00:00,PR,1000.00
"000377871","15CR01416",15007071,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-06-21 00:00:00,SUR,5000.00
"000037031","15CR00560",15007072,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-09-18 00:00:00,,
"000695106","15DV00767",15007073,OLATHE P.D.,2015-06-19 00:00:00,2015-06-20 00:00:00,PR,1000.00
"000627760","15CR01326",15007080,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-08-28 00:00:00,PR,2500.00
"000688852","15DV00195",15007081,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-06-19 00:00:00,SUR,2500.00
"000692260","15CR01283",15007090,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-06-24 00:00:00,SUR,5000.00
"000001136","15CR00730",15007093,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-19 00:00:00,2015-11-23 00:00:00,,
"000695112","15CR01444",15007097,LENEXA P.D.,2015-06-19 00:00:00,2015-06-23 00:00:00,SUR,3500.00
"000695115","15CR01441",15007104,LENEXA P.D.,2015-06-20 00:00:00,2015-06-24 00:00:00,SUR,25000.00
"000009480","15CR01442",15007111,MERRIAM P.D.,2015-06-20 00:00:00,2015-07-01 00:00:00,PR,2500.00
"000695119","15DV00766",15007114,MERRIAM P.D.,2015-06-20 00:00:00,2015-06-20 00:00:00,PR,1000.00
"000678667","15DV00765",15007116,OVERLAND PARK P.D.,2015-06-20 00:00:00,2015-06-23 00:00:00,SUR,2500.00
"000471264","15CR01445",15007117,MERRIAM P.D.,2015-06-20 00:00:00,2015-07-16 00:00:00,PR,2500.00
"000490768","15CR01446",15007119,OLATHE P.D.,2015-06-20 00:00:00,2015-12-15 00:00:00,,
"000653929","15DV00770",15007120,OVERLAND PARK P.D.,2015-06-20 00:00:00,2015-06-22 00:00:00,PR,2500.00
"000695123","15DV00773",15007121,OVERLAND PARK P.D.,2015-06-20 00:00:00,2015-07-17 00:00:00,PR,2500.00
"000695124","15DV00850",15007122,OLATHE P.D.,2015-06-20 00:00:00,2015-06-22 00:00:00,,
"000487666","15DV00539",15007124,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-20 00:00:00,2015-10-13 00:00:00,,
"000695126","15CR01459",15007125,OVERLAND PARK P.D.,2015-06-20 00:00:00,2015-06-22 00:00:00,SUR,1500.00
"000695127","15CR01458",15007126,OVERLAND PARK P.D.,2015-06-20 00:00:00,2015-06-22 00:00:00,SUR,3500.00
"000695129","15CR01447",15007130,KANSAS HIGHWAY PATROL,2015-06-20 00:00:00,2015-06-22 00:00:00,SUR,2500.00
"000427246","15CR01461",15007131,KANSAS HIGHWAY PATROL,2015-06-20 00:00:00,2015-06-21 00:00:00,SUR,2100.00
"000695130","15CR01448",15007132,LENEXA P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,SUR,2500.00
"000486530","15CR01449",15007133,MERRIAM P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,SUR,4500.00
"000610805","15DV00780",15007134,OLATHE P.D.,2015-06-21 00:00:00,2015-09-17 00:00:00,,
"000656850","15DV00775",15007139,OLATHE P.D.,2015-06-21 00:00:00,2015-06-24 00:00:00,SUR,5000.00
"000659904","15DV00776",15007140,OVERLAND PARK P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,PR,1000.00
"000695138","15DV00783",15007142,LENEXA P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,CA,5000.00
"000695137","15DV00779",15007144,OLATHE P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,PR,1000.00
"000695141","15DV00777",15007148,OLATHE P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,PR,2500.00
"000546267","15DV00771",15007150,OVERLAND PARK P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,CA,1000.00
"000097303","15DV00772",15007151,OVERLAND PARK P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,SUR,1000.00
"000421917","15CR02713",15007153,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-21 00:00:00,,,
"000389074","15DV00769",15007154,MISSION P.D.,2015-06-21 00:00:00,2015-06-22 00:00:00,ORCD,1500.00
"000075219","15CR01464",15007155,KANSAS HIGHWAY PATROL,2015-06-22 00:00:00,2016-03-16 00:00:00,,
"000695143","15DV00782",15007158,OVERLAND PARK P.D.,2015-06-22 00:00:00,2015-06-22 00:00:00,PR,1000.00
"000649042","15DV00781",15007159,OVERLAND PARK P.D.,2015-06-22 00:00:00,2015-06-22 00:00:00,PR,1500.00
"000270460","15CR01460",15007164,OLATHE P.D.,2015-06-22 00:00:00,2015-07-29 00:00:00,PR,5000.00
"000617029","15CR01456",15007182,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-22 00:00:00,2015-06-22 00:00:00,GPS,1500.00
"000592907","15DV00792",15007184,OLATHE P.D.,2015-06-22 00:00:00,2015-06-23 00:00:00,ORCD,1000.00
"000504917","15DV00791",15007186,OVERLAND PARK P.D.,2015-06-22 00:00:00,2015-12-08 00:00:00,,
"000503218","15DV00778",15007187,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-22 00:00:00,2015-06-22 00:00:00,SUR,2500.00
"000695233","15DV00793",15007191,OVERLAND PARK P.D.,2015-06-22 00:00:00,2015-06-24 00:00:00,CA,1500.00
"000307313","15DV00692",15007192,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-22 00:00:00,2015-06-24 00:00:00,SUR,2500.00
"000695234","15CR01462",15007194,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-22 00:00:00,2015-06-23 00:00:00,ORCD,1000.00
"000689505","15CR01455",15007200,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-22 00:00:00,2015-06-22 00:00:00,SUR,2500.00
"000695237","15DV00794",15007206,OLATHE P.D.,2015-06-22 00:00:00,2015-06-23 00:00:00,PR,1500.00
"000695239","15DV00790",15007210,OLATHE P.D.,2015-06-23 00:00:00,2015-06-23 00:00:00,ORCD,1000.00
"000427087","15CR01463",15007212,LEAWOOD P.D.,2015-06-23 00:00:00,2015-10-06 00:00:00,SUR,5000.00
"000659955","15CR01465",15007215,MISSION P.D.,2015-06-23 00:00:00,2015-09-18 00:00:00,,
"000401399","15DV00798",15007217,OVERLAND PARK P.D.,2015-06-23 00:00:00,2015-06-24 00:00:00,SUR,500.00
"000499773","15CR01481",15007224,SHAWNEE P.D.,2015-06-23 00:00:00,2015-06-24 00:00:00,SUR,7500.00
"000348397","15DV00799",15007225,OVERLAND PARK P.D.,2015-06-23 00:00:00,2015-06-24 00:00:00,PR,2500.00
"000676577","14CR02205",15007226,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-23 00:00:00,2015-07-05 00:00:00,SUR,10000.00
"000695290","15CR01482",15007230,MISSION P.D.,2015-06-23 00:00:00,2015-06-24 00:00:00,PR,1.00
"000386795","15CR01486",15007232,OVERLAND PARK P.D.,2015-06-23 00:00:00,2015-07-03 00:00:00,SUR,10000.00
"000632443","15CR01530",15007466,LEAWOOD P.D.,2015-06-28 00:00:00,2015-06-30 00:00:00,SUR,3500.00
"000641096","15DV00800",15007233,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-23 00:00:00,2015-07-04 00:00:00,ORCD,1000.00
"000097604","14CR01353",15007234,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-23 00:00:00,2015-12-11 00:00:00,,
"000613394","14CR02024",15007235,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-23 00:00:00,2015-12-21 00:00:00,,
"000376518","15DV00789",15007236,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-23 00:00:00,2015-06-25 00:00:00,SUR,5000.00
"000599181","15CR01479",15007241,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-23 00:00:00,2015-06-24 00:00:00,ORCD,1000.00
"000695296","15CR01480",15007249,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-06-24 00:00:00,ORCD,1000.00
"000695299","15CR01496",15007252,OVERLAND PARK P.D.,2015-06-24 00:00:00,2015-07-08 00:00:00,SUR,10000.00
"000695300","15CR01495",15007253,OVERLAND PARK P.D.,2015-06-24 00:00:00,2015-09-01 00:00:00,PR,25000.00
"000695331","15CR01483",15007259,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-06-24 00:00:00,SUR,1000.00
"000181207","15CR01382",15007271,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-07-06 00:00:00,ORCD,2500.00
"000408522","15DV00807",15007272,OLATHE P.D.,2015-06-24 00:00:00,2015-06-25 00:00:00,PR,2500.00
"000581805","15CR01490",15007274,SHAWNEE P.D.,2015-06-24 00:00:00,2015-11-10 00:00:00,,
"000388480","15DV00805",15007280,SHAWNEE P.D.,2015-06-24 00:00:00,2015-06-25 00:00:00,PR,1000.00
"000685858","15CR01485",15007288,OVERLAND PARK P.D.,2015-06-24 00:00:00,2015-09-09 00:00:00,PR,10000.00
"000687358","15DV00774",15007290,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-06-25 00:00:00,CA,1500.00
"000695341","15CR01488",15007292,OLATHE P.D.,2015-06-24 00:00:00,2015-06-25 00:00:00,ORCD,1500.00
"000455182","15DV00457",15007298,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-06-25 00:00:00,SUR,3500.00
"000417032","15DV00788",15007302,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-10-21 00:00:00,,
"000597099","15DV00804",15007304,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-24 00:00:00,2015-06-26 00:00:00,ORCD,1500.00
"000695345","15DV00809",15007305,OLATHE P.D.,2015-06-25 00:00:00,2015-06-28 00:00:00,ORCD,1500.00
"000689138","15DV00806",15007306,MERRIAM P.D.,2015-06-25 00:00:00,2015-10-06 00:00:00,,
"000686689","15DV00810",15007307,OVERLAND PARK P.D.,2015-06-25 00:00:00,2015-06-25 00:00:00,PR,1000.00
"000695347","15DV00808",15007311,OLATHE P.D.,2015-06-25 00:00:00,2015-06-26 00:00:00,ORCD,1000.00
"000546601","15CR01489",15007312,MERRIAM P.D.,2015-06-25 00:00:00,2015-06-26 00:00:00,SUR,25000.00
"000127758","15DV00795",15007330,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-25 00:00:00,2015-06-25 00:00:00,SUR,5000.00
"000454548","15DV00812",15007332,SHAWNEE P.D.,2015-06-25 00:00:00,2015-06-26 00:00:00,CA,2500.00
"000287658","15CR01499",15007335,OVERLAND PARK P.D.,2015-06-25 00:00:00,2015-08-14 00:00:00,ORCD,2500.00
"000289611","15CR00834",15007345,KANSAS HIGHWAY PATROL,2015-06-25 00:00:00,2015-06-25 00:00:00,SUR,10000.00
"000621578","15DV00813",15007350,OLATHE P.D.,2015-06-25 00:00:00,2015-09-14 00:00:00,,
"000533158","15DV00801",15007353,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-25 00:00:00,2015-06-25 00:00:00,SUR,1500.00
"000613792","15CR01500",15007355,OVERLAND PARK P.D.,2015-06-25 00:00:00,2015-06-27 00:00:00,SUR,10000.00
"000605947","15CR01492",15007357,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-25 00:00:00,2015-06-25 00:00:00,SUR,50000.00
"000527857","08CR00309",15007359,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-25 00:00:00,2015-09-30 00:00:00,PR,3500.00
"000695396","15CR01503",15007364,OVERLAND PARK P.D.,2015-06-25 00:00:00,2015-06-28 00:00:00,SUR,3500.00
"000278290","15DV00628",15007365,OVERLAND PARK P.D.,2015-06-25 00:00:00,2015-09-22 00:00:00,,
"000380806","15CR01504",15007367,OVERLAND PARK P.D.,2015-06-26 00:00:00,2015-12-01 00:00:00,,
"000695402","15CR01501",15007369,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-26 00:00:00,2015-06-26 00:00:00,ORCD,1000.00
"000695403","15CR01498",15007370,GARDNER P.D.,2015-06-26 00:00:00,2015-06-26 00:00:00,SUR,10000.00
"000344110","15CR01497",15007373,KANSAS HIGHWAY PATROL,2015-06-26 00:00:00,2015-06-26 00:00:00,SUR,1300.00
"000573669","15DV00814",15007376,OLATHE P.D.,2015-06-26 00:00:00,2015-06-26 00:00:00,ORCD,1500.00
"000695405","15DV00815",15007377,LEAWOOD P.D.,2015-06-26 00:00:00,2015-07-01 00:00:00,SUR,2500.00
"000531504","15CR00583",15007387,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-26 00:00:00,2015-11-06 00:00:00,,
"000695464","15CR01512",15007389,MISSION P.D.,2015-06-26 00:00:00,2015-07-20 00:00:00,SUR,2500.00
"000695465","15DV00820",15007392,SHAWNEE P.D.,2015-06-26 00:00:00,2015-06-27 00:00:00,SUR,6000.00
"000579815","15DV00819",15007393,OLATHE P.D.,2015-06-26 00:00:00,2015-06-29 00:00:00,SUR,5000.00
"000377810","15CR01381",15007397,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-26 00:00:00,2015-06-27 00:00:00,ORCD,2500.00
"000622168","15CR01401",15007402,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-26 00:00:00,2015-06-26 00:00:00,SUR,1500.00
"000528016","15CR01506",15007405,OLATHE P.D.,2015-06-26 00:00:00,2015-07-07 00:00:00,SUR,2500.00
"000695470","15CR01509",15007408,GARDNER P.D.,2015-06-27 00:00:00,2015-07-02 00:00:00,SUR,3500.00
"000555445","15DV00816",15007409,OLATHE P.D.,2015-06-27 00:00:00,2015-08-26 00:00:00,,
"000030800","15CR01510",15007410,GARDNER P.D.,2015-06-27 00:00:00,2015-07-02 00:00:00,SUR,3500.00
"000689664","15CR01508",15007411,GARDNER P.D.,2015-06-27 00:00:00,2015-06-27 00:00:00,SUR,7500.00
"000367919","15CR01505",15007412,MISSION P.D.,2015-06-27 00:00:00,2015-08-19 00:00:00,PR,2500.00
"000205002","15CR01517",15007414,KANSAS HIGHWAY PATROL,2015-06-27 00:00:00,2015-06-27 00:00:00,SUR,1000.00
"000695472","15DV00817",15007415,OVERLAND PARK P.D.,2015-06-27 00:00:00,2015-06-27 00:00:00,PR,1500.00
"000695473","15CR01515",15007416,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-27 00:00:00,2015-06-27 00:00:00,SUR,1500.00
"000695474","15CR01507",15007417,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-27 00:00:00,2015-06-27 00:00:00,SUR,2500.00
"000667739","15CR01516",15007418,KANSAS HIGHWAY PATROL,2015-06-27 00:00:00,2015-06-27 00:00:00,,
"000695476","15DV00818",15007423,MERRIAM P.D.,2015-06-27 00:00:00,2015-06-27 00:00:00,SUR,3500.00
"000629311","15CR01538",15007426,OVERLAND PARK P.D.,2015-06-27 00:00:00,2015-07-01 00:00:00,SUR,10000.00
"000205721","15CR01513",15007428,SHAWNEE P.D.,2015-06-27 00:00:00,2015-06-27 00:00:00,SUR,25000.00
"000695479","15CR01522",15007431,LENEXA P.D.,2015-06-27 00:00:00,2015-07-04 00:00:00,SUR,20000.00
"000661806","15DV00825",15007435,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-27 00:00:00,2015-06-29 00:00:00,SUR,1500.00
"000486113","15CR01519",15007437,OVERLAND PARK P.D.,2015-06-27 00:00:00,2015-10-13 00:00:00,,
"000692732","15CR01281",15007438,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-27 00:00:00,2015-06-28 00:00:00,SUR,2500.00
"000692930","15CR01518",15007441,ROELAND PARK P.D.,2015-06-27 00:00:00,2015-07-15 00:00:00,ORCD,2500.00
"000695485","15CR01523",15007442,ROELAND PARK P.D.,2015-06-27 00:00:00,2015-06-29 00:00:00,SUR,5000.00
"000511382","15CR01524",15007443,GARDNER P.D.,2015-06-28 00:00:00,2015-08-08 00:00:00,SUR,10000.00
"000569469","15CR02334",15007444,GARDNER P.D.,2015-06-28 00:00:00,2015-06-29 00:00:00,,
"000695486","15CR01536",15007447,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-28 00:00:00,2015-06-28 00:00:00,SUR,1000.00
"000679728","15CR01525",15007449,LENEXA P.D.,2015-06-28 00:00:00,2015-07-02 00:00:00,SUR,10000.00
"000616188","15DV00824",15007450,OVERLAND PARK P.D.,2015-06-28 00:00:00,2015-06-29 00:00:00,PR,2500.00
"000652499","15CR01520",15007453,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-28 00:00:00,2015-06-29 00:00:00,ORCD,2500.00
"000695493","15DV00823",15007462,OVERLAND PARK P.D.,2015-06-28 00:00:00,2015-06-29 00:00:00,PR,2500.00
"000675916","15CR01528",15007464,GARDNER P.D.,2015-06-28 00:00:00,2015-09-11 00:00:00,,
"000695494","15CR01529",15007465,GARDNER P.D.,2015-06-28 00:00:00,2015-07-10 00:00:00,SUR,1500.00
"000695496","15DV00822",15007471,OVERLAND PARK P.D.,2015-06-28 00:00:00,2015-06-29 00:00:00,PR,1000.00
"000592907","15DV00821",15007472,OLATHE P.D.,2015-06-28 00:00:00,2015-06-29 00:00:00,SUR,3500.00
"000695497","15CR01527",15007475,OVERLAND PARK P.D.,2015-06-29 00:00:00,2015-07-03 00:00:00,SUR,10000.00
"000694707","15CR01406",15007485,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-06-29 00:00:00,CA,250.00
"000694626","15CR01400",15007490,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-06-29 00:00:00,CA,1500.00
"000625068","15CR01450",15007494,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-06-29 00:00:00,CA,5000.00
"000499196","15CR01468",15007495,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-07-05 00:00:00,SUR,10000.00
"000533153","15DV00785",15007497,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-06-29 00:00:00,SUR,3500.00
"000680621","15CR01502",15007498,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-07-17 00:00:00,SUR,5000.00
"000586120","15CR01532",15007502,OLATHE P.D.,2015-06-29 00:00:00,2015-07-02 00:00:00,SUR,5000.00
"000390284","15DV00827",15007503,SHAWNEE P.D.,2015-06-29 00:00:00,2015-09-26 00:00:00,,
"000583881","15DV00829",15007505,OLATHE P.D.,2015-06-29 00:00:00,2015-07-11 00:00:00,ORCD,1500.00
"000087725","15DV00658",15007508,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-29 00:00:00,2015-06-30 00:00:00,SUR,5000.00
"000695590","15CR01531",15007510,LENEXA P.D.,2015-06-29 00:00:00,2015-08-25 00:00:00,PR,1000.00
"000574553","15DV00828",15007513,LENEXA P.D.,2015-06-29 00:00:00,2015-07-02 00:00:00,PR,1500.00
"000695592","15CR01534",15007515,OVERLAND PARK P.D.,2015-06-30 00:00:00,2016-01-26 00:00:00,,
"000664072","15CR01535",15007516,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-06-30 00:00:00,CA,1300.00
"000666786","15CR01533",15007517,OVERLAND PARK P.D.,2015-06-30 00:00:00,2016-04-14 00:00:00,,
"000515367","15DV00802",15007520,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-06-30 00:00:00,SUR,10000.00
"000634619","15CR01544",15007527,OLATHE P.D.,2015-06-30 00:00:00,2015-11-16 00:00:00,,
"000435969","15CR01451",15007530,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-06-30 00:00:00,SUR,5000.00
"000508668","06CR01393",15007540,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-10-28 00:00:00,,
"000695649","15DV00832",15007542,OLATHE P.D.,2015-06-30 00:00:00,2015-07-01 00:00:00,PR,1000.00
"000531934","15CR01526",15007544,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-06-30 00:00:00,SUR,5000.00
"000684924","15CR01539",15007548,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-07-11 00:00:00,SUR,2500.00
"000656188","15CR02266",15007550,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-11-09 00:00:00,,
"000690019","15CR01628",15007554,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,,,
"000188426","10CR00467",15007556,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-06-30 00:00:00,SUR,3500.00
"000672352","14CR02490",15007557,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-06-30 00:00:00,2015-06-30 00:00:00,SUR,5000.00
"000614422","15DV00787",15007559,OVERLAND PARK P.D.,2015-06-30 00:00:00,2015-08-28 00:00:00,,
"000602421","15CR01543",15007560,OLATHE P.D.,2015-06-30 00:00:00,2015-07-01 00:00:00,PR,3500.00
"000695652","15CR01545",15007566,MERRIAM P.D.,2015-07-01 00:00:00,2015-07-01 00:00:00,SUR,2500.00
"000695653","15CR01540",15007567,ROELAND PARK P.D.,2015-07-01 00:00:00,2015-07-14 00:00:00,SUR,5000.00
"000499744","15CR01068",15007572,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-07-01 00:00:00,2015-07-01 00:00:00,SUR,2500.00
"000689430","15DV00702",15007573,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-07-01 00:00:00,2015-07-01 00:00:00,SUR,2000.00
"000509757","15CR01546",15007580,OVERLAND PARK P.D.,2015-07-01 00:00:00,2015-07-02 00:00:00,SUR,1000.00
"000304478","15CR01440",15007600,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-07-01 00:00:00,2015-07-23 00:00:00,SUR,25000.00
"000403856","15CR01547",15007603,OVERLAND PARK P.D.,2015-07-01 00:00:00,2015-07-02 00:00:00,SUR,10000.00
"000665175","15DV00836",15007606,MERRIAM P.D.,2015-07-02 00:00:00,2015-07-02 00:00:00,PR,2500.00
"000695686","15CR01550",15007607,OLATHE P.D.,2015-07-02 00:00:00,2015-09-23 00:00:00,,
"000695687","15CR01549",15007608,OLATHE P.D.,2015-07-02 00:00:00,2015-10-01 00:00:00,,
"000075565","15CR01514",15007627,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2015-07-02 00:00:00,2015-07-02 00:00:00,SUR,5000.00
"000299844","15DV00838",15007636,SHAWNEE P.D.,2015-07-02 00:00:00,2015-07-04 00:00:00,SUR,2500.00
"000535918","15CR01554",15007638,LENEXA P.D.,2015-07-02 00:00:00,2015-09-24 00:00:00,SUR,5000.00
